t,x,y,hope,joy,satisfaction,fear
470,13.179991,22.422346,0.14875,0.0,0.0,0.29375
471,13.191157,22.630827,0.1475,0.0,0.0,0.2925
472,13.402208,22.81896,0.1475,0.0,0.0,0.29125
473,13.789727,22.862713,0.14625,0.0,0.0,0.29
474,14.306418,22.921047,0.145,0.0,0.0,0.28875
475,14.82311,22.979383,0.145,0.0,0.0,0.2875
476,15.081455,23.00855,0.14375,0.0,0.0,0.285
477,15.081455,23.00855,0.14375,0.0,0.0,0.28375
478,15.081455,23.00855,0.1425,0.0,0.0,0.2825
479,15.341442,23.00855,0.14125,0.0,0.0,0.28125
480,15.481695,23.509253,0.14125,0.0,0.0,0.28
481,15.5868845,23.884779,0.14,0.0,0.0,0.27875
482,15.732207,24.286053,0.14,0.0,0.0,0.2775
483,15.7584715,24.79049,0.13875,0.0,0.0,0.27625
484,15.757202,25.180395,0.13875,0.0,0.0,0.27375
485,15.757201,25.700214,0.1375,0.0,0.0,0.2725
486,15.757201,26.089943,0.1375,0.0,0.0,0.27125
487,15.757212,26.60703,0.13625,0.0,0.0,0.27
488,15.757212,26.60703,0.135,0.0,0.0,0.26875
489,15.757212,26.60703,0.135,0.0,0.0,0.2675
490,15.757212,26.867018,0.13375,0.0,0.0,0.26625
491,15.757207,27.126213,0.13375,0.0,0.0,0.265
492,15.751872,27.456547,0.1325,0.0,0.0,0.26375
493,15.751872,27.456547,0.1325,0.0,0.0,0.2625
494,15.751872,27.456547,0.13125,0.0,0.0,0.26125
495,15.751872,27.456547,0.13125,0.0,0.0,0.26
496,15.751872,27.716536,0.13,0.0,0.0,0.25875
497,15.751872,27.716536,0.13,0.0,0.0,0.2575
498,15.751872,27.716536,0.12875,0.0,0.0,0.25625
499,15.491885,27.716536,0.12875,0.0,0.0,0.255
500,15.671514,27.571617,0.1275,0.0,0.0,0.25375
501,15.757211,27.11767,0.1275,0.0,0.0,0.2525
502,15.849608,26.738792,0.12625,0.0,0.0,0.25125
503,15.972805,26.233624,0.12625,0.0,0.0,0.25
504,16.065203,25.854748,0.125,0.0,0.0,0.24875
505,16.1576,25.47587,0.125,0.0,0.0,0.2475
506,16.307014,25.115648,0.12375,0.0,0.0,0.24625
507,16.45643,24.755426,0.12375,0.0,0.0,0.245
508,16.605846,24.395205,0.1225,0.0,0.0,0.24375
509,16.458479,24.181019,0.1225,0.0,0.0,0.2425
510,16.237427,23.85974,0.12125,0.0,0.0,0.24125
511,16.04745,23.682251,0.12125,0.0,0.0,0.24
512,15.667494,23.327276,0.12,0.0,0.0,0.23875
513,15.279352,23.289446,0.12,0.0,0.0,0.2375
514,14.76183,23.239006,0.11875,0.0,0.0,0.23625
515,14.37369,23.201176,0.11875,0.0,0.0,0.235
516,13.856168,23.150736,0.1175,0.0,0.0,0.23375
517,13.468026,23.112906,0.1175,0.0,0.0,0.2325
518,12.950504,23.062466,0.11625,0.0,0.0,0.23125
519,13.020017,22.74738,0.11625,0.0,0.0,0.23
520,13.020017,22.365377,0.115,0.0,0.0,0.22875
521,13.020017,21.757097,0.115,0.0,0.0,0.2275
522,12.970088,21.163465,0.115,0.0,0.0,0.22625
523,12.774627,20.681635,0.11375,0.0,0.0,0.22625
524,12.580583,20.199224,0.11375,0.0,0.0,0.225
525,12.237582,19.822964,0.1125,0.0,0.0,0.22375
526,11.844931,19.482086,0.1125,0.0,0.0,0.2225
527,11.571427,19.204092,0.11125,0.0,0.0,0.22125
528,11.206756,18.833433,0.11125,0.0,0.0,0.22
529,10.933251,18.55544,0.11,0.0,0.0,0.21875
530,10.841653,18.463202,0.11,0.0,0.0,0.2175
531,10.713292,18.248816,0.1875,0.0,0.0,0.21625
532,10.377676,18.17999,0.18625,0.0,0.0,0.21625
533,10.376664,18.17999,0.18625,0.0,0.0,0.215
534,10.695004,18.230297,0.185,0.0,0.0,0.21375
535,10.82928,18.51611,0.18375,0.0,0.0,0.2125
536,10.820004,18.905706,0.1825,0.0,0.0,0.21125
537,10.820004,18.905706,0.1825,0.0,0.0,0.21
538,10.986503,19.258358,0.18125,0.0,0.0,0.21
539,11.153001,19.61101,0.18,0.0,0.0,0.20875
540,11.472015,19.83532,0.17875,0.0,0.0,0.2075
541,11.709094,20.144962,0.17875,0.0,0.0,0.20625
542,12.0252,20.557817,0.1775,0.0,0.0,0.205
543,12.276485,20.856047,0.17625,0.0,0.0,0.20375
544,12.444009,21.029922,0.17625,0.0,0.0,0.20375
545,12.653879,21.029924,0.175,0.0,0.0,0.2025
546,12.6980915,21.029924,0.17375,0.0,0.0,0.20125
547,12.704148,21.02994,0.1725,0.0,0.0,0.2
548,12.721792,21.030577,0.1725,0.0,0.0,0.19875
549,12.462292,21.025621,0.17125,0.0,0.0,0.19875
550,12.50855,21.029902,0.17,0.0,0.0,0.1975
551,12.557422,21.029902,0.17,0.0,0.0,0.19625
552,12.595021,21.029902,0.16875,0.0,0.0,0.195
553,12.623961,21.029902,0.1675,0.0,0.0,0.19375
554,12.641202,21.029902,0.1675,0.0,0.0,0.19375
555,12.906202,21.029902,0.16625,0.0,0.0,0.1925
556,13.028844,21.39775,0.165,0.0,0.0,0.19125
557,13.020019,21.77972,0.165,0.0,0.0,0.19
558,13.020019,22.279533,0.16375,0.0,0.0,0.19
559,13.020019,22.73567,0.1625,0.0,0.0,0.18875
560,13.319353,22.98564,0.1625,0.0,0.0,0.1875
561,13.767861,23.243525,0.16125,0.0,0.0,0.18625
562,14.1165905,23.418087,0.16,0.0,0.0,0.18625
563,14.563637,23.682804,0.16,0.0,0.0,0.185
564,15.004706,23.958178,0.15875,0.0,0.0,0.18375
565,15.364979,24.107471,0.15875,0.0,0.0,0.1825
566,15.573083,24.132639,0.1575,0.0,0.0,0.1825
567,15.740742,24.304073,0.15625,0.0,0.0,0.18125
568,15.763284,24.683872,0.15625,0.0,0.0,0.18
569,15.757202,25.203732,0.155,0.0,0.0,0.17875
570,15.757202,25.593597,0.15375,0.0,0.0,0.17875
571,15.757202,25.983372,0.15375,0.0,0.0,0.1775
572,15.766502,26.500315,0.1525,0.0,0.0,0.17625
573,15.757205,26.889757,0.1525,0.0,0.0,0.17625
574,15.757205,27.148869,0.15125,0.0,0.0,0.175
575,15.757205,27.374971,0.15,0.0,0.0,0.17375
576,15.6413355,27.601145,0.15,0.0,0.0,0.17375
577,15.279506,27.702017,0.14875,0.0,0.0,0.1725
578,14.767327,27.791697,0.14875,0.0,0.0,0.17125
579,14.383319,27.859682,0.1475,0.0,0.0,0.17
580,13.9993105,27.92767,0.14625,0.0,0.0,0.17
581,13.487299,28.018318,0.14625,0.0,0.0,0.16875
582,13.10329,28.086304,0.145,0.0,0.0,0.1675
583,12.713458,28.097075,0.145,0.0,0.0,0.1675
584,12.3236265,28.107847,0.14375,0.0,0.0,0.16625
585,12.583023,28.125355,0.14375,0.0,0.0,0.165
586,12.583023,28.125355,0.1425,0.0,0.0,0.165
587,12.583023,28.125355,0.14125,0.0,0.0,0.16375
588,12.323036,28.125355,0.14125,0.0,0.0,0.1625
589,11.933086,28.130264,0.14,0.0,0.0,0.1625
590,11.413154,28.136812,0.14,0.0,0.0,0.16125
591,11.071681,27.948448,0.13875,0.0,0.0,0.16125
592,10.616384,27.697294,0.13875,0.0,0.0,0.16
593,10.410176,27.645166,0.1375,0.0,0.0,0.15875
594,10.228513,27.42722,0.13625,0.0,0.0,0.15875
595,10.23023,27.16901,0.13625,0.0,0.0,0.1575
596,10.23023,27.16901,0.135,0.0,0.0,0.15625
597,10.23023,27.16901,0.135,0.0,0.0,0.15625
598,10.23023,26.909023,0.13375,0.0,0.0,0.155
599,10.230238,26.519073,0.13375,0.0,0.0,0.15375
600,10.230238,25.99954,0.1325,0.0,0.0,0.15375
601,10.230238,25.609638,0.1325,0.0,0.0,0.1525
602,10.230236,25.090046,0.13125,0.0,0.0,0.1525
603,10.230236,24.700592,0.13125,0.0,0.0,0.15125
604,10.230236,24.35968,0.13,0.0,0.0,0.15
605,10.5257845,23.947042,0.13,0.0,0.0,0.15
606,10.775122,23.647182,0.12875,0.0,0.0,0.14875
607,11.024458,23.347322,0.12875,0.0,0.0,0.14875
608,11.10757,23.247368,0.1275,0.0,0.0,0.1475
609,11.10757,23.247368,0.1275,0.0,0.0,0.14625
610,10.727586,23.3351,0.12625,0.0,0.0,0.14625
611,10.347602,23.42283,0.12625,0.0,0.0,0.145
612,10.101526,23.725372,0.125,0.0,0.0,0.145
613,9.773425,24.128761,0.125,0.0,0.0,0.14375
614,9.527349,24.431303,0.12375,0.0,0.0,0.14375
615,9.338678,24.907267,0.12375,0.0,0.0,0.1425
616,9.228908,25.281479,0.1225,0.0,0.0,0.14125
617,9.082546,25.78043,0.1225,0.0,0.0,0.14125
618,8.972775,26.154642,0.12125,0.0,0.0,0.14
619,8.826414,26.653591,0.12125,0.0,0.0,0.14
620,8.820006,27.042412,0.12,0.0,0.0,0.13875
621,8.9598875,27.29379,0.12,0.0,0.0,0.13875
622,8.970042,27.625969,0.11875,0.0,0.0,0.1375
623,8.778944,28.041088,0.11875,0.0,0.0,0.1375
624,8.397126,28.117275,0.1175,0.0,0.0,0.13625
625,7.8882174,28.179981,0.1175,0.0,0.0,0.135
626,7.634131,28.179983,0.11625,0.0,0.0,0.135
627,7.4341903,28.179983,0.11625,0.0,0.0,0.13375
628,7.2715797,28.264519,0.115,0.0,0.0,0.13375
629,7.1799884,28.572832,0.115,0.0,0.0,0.1325
630,7.1799884,28.957651,0.11375,0.0,0.0,0.1325
631,7.1799884,28.957651,0.11375,0.0,0.0,0.13125
632,7.1799884,28.957651,0.11375,0.0,0.0,0.13125
633,6.9200015,28.957651,0.1125,0.0,0.0,0.13
634,6.563872,28.798729,0.1125,0.0,0.0,0.13
635,6.089033,28.58683,0.11125,0.0,0.0,0.12875
636,5.793476,28.365969,0.11125,0.0,0.0,0.12875
637,6.1732388,28.010788,0.11,0.0,0.0,0.1275
638,6.194092,27.882477,0.11,0.0,0.0,0.1275
639,6.15945,27.514917,0.10875,0.0,0.0,0.12625
640,6.1799874,27.12862,0.10875,0.0,0.0,0.12625
641,6.1799874,27.12862,0.10875,0.0,0.0,0.125
642,6.1799874,27.12862,0.1075,0.0,0.0,0.125
643,6.1799874,27.12862,0.1075,0.0,0.0,0.12375
644,5.973367,27.414202,0.10625,0.0,0.0,0.12375
645,5.9700727,27.578037,0.10625,0.0,0.0,0.1225
646,5.9700727,27.670946,0.105,0.0,0.0,0.1225
647,5.9700727,27.696396,0.105,0.0,0.0,0.12125
648,5.968412,27.73559,0.105,0.0,0.0,0.12125
649,5.9530635,27.807692,0.10375,0.0,0.0,0.12
650,5.864853,27.94662,0.10375,0.0,0.0,0.12
651,5.4319854,28.02002,0.1025,0.0,0.0,0.11875
652,5.0567126,28.02002,0.1025,0.0,0.0,0.11875
653,4.7087893,28.02002,0.1025,0.0,0.0,0.1175
654,4.402853,28.02002,0.10125,0.0,0.0,0.1175
655,4.3606234,28.0201,0.10125,0.0,0.0,0.11625
656,4.360424,28.0201,0.1,0.0,0.0,0.11625
657,4.100437,28.0201,0.1,0.0,0.0,0.115
658,3.929293,27.943401,0.09875,0.0,0.0,0.115
659,3.8245063,27.629725,0.09875,0.0,0.0,0.11375
660,3.8352497,27.109863,0.09875,0.0,0.0,0.11375
661,3.8352497,27.109863,0.0975,0.0,0.0,0.11375
662,3.8554564,26.720406,0.0975,0.0,0.0,0.1125
663,3.875663,26.33095,0.0975,0.0,0.0,0.1125
664,3.9026053,25.811674,0.09625,0.0,0.0,0.11125
665,3.922812,25.422216,0.09625,0.0,0.0,0.11125
666,3.9430187,25.03276,0.095,0.0,0.0,0.11
667,3.969961,24.513485,0.095,0.0,0.0,0.11
668,3.9918127,24.124117,0.095,0.0,0.0,0.10875
669,4.020948,23.60496,0.09375,0.0,0.0,0.10875
670,4.0428,23.215591,0.09375,0.0,0.0,0.10875
671,4.0646515,22.826223,0.0925,0.0,0.0,0.1075
672,4.0937796,22.307682,0.0925,0.0,0.0,0.1075
673,4.1313906,21.658804,0.0925,0.0,0.0,0.10625
674,4.1614795,21.139702,0.09125,0.0,0.0,0.10625
675,4.1799946,20.620623,0.09125,0.0,0.0,0.105
676,4.1799946,20.231802,0.09125,0.0,0.0,0.105
677,4.1799946,19.717329,0.09,0.0,0.0,0.105
678,3.9658103,19.39143,0.09,0.0,0.0,0.10375
679,3.8767648,19.011751,0.09,0.0,0.0,0.10375
680,3.7580373,18.505514,0.08875,0.0,0.0,0.1025
681,3.6689916,18.125835,0.08875,0.0,0.0,0.1025
682,3.5502641,17.619598,0.08875,0.0,0.0,0.1025
683,3.8557067,17.198792,0.19375,0.0,0.0,0.10125
684,3.8557067,17.198792,0.1925,0.0,0.0,0.10125
685,3.731992,17.238703,0.19125,0.0,0.0,0.1
686,3.731992,17.238703,0.19125,0.0,0.0,0.1
687,3.731992,17.238703,0.19,0.0,0.0,0.1
688,3.472005,17.238703,0.18875,0.0,0.0,0.09875
689,3.472005,17.238703,0.1875,0.0,0.0,0.09875
690,3.091662,17.324865,0.1875,0.0,0.0,0.0975
691,2.8420744,17.310963,0.18625,0.0,0.0,0.0975
692,2.5660925,17.173574,0.185,0.0,0.0,0.0975
693,1.9175761,17.179996,0.18375,0.0,0.0,0.09625
694,1.658893,17.179996,0.18375,0.0,0.0,0.09625
695,1.3992255,17.179996,0.1825,0.0,0.0,0.095
